Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand,Price_per_GB_RAM,Camera_Score,Value_Score,Price_Tier
"LAVA Bold N1 5G (Royal Blue, 128 GB)","₹9,295",4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,3.0,4.0,128.0,17.02,13.0,8.0,5000.0,0.0,9295.0,LAVA,2323.75,21.0,2.1516944593867673,Premium
"REDMI 10 (Caribbean Green, 64 GB)","₹9,490",4 GB RAM | 64 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3,4.0,64.0,17.04,50.0,8.0,6000.0,0.0,9490.0,Redmi,2372.5,58.0,2.528977871443625,Premium
"REDMI 12 (Pastel Blue, 128 GB)","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5.0,4.0,128.0,17.25,43.4,8.0,5000.0,0.0,9499.0,Redmi,2374.75,51.4,2.1054847878724074,Premium
"REDMI 12C (Lavender Purple, 64 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5.0,4.0,64.0,17.04,50.0,5.0,5000.0,0.0,7499.0,Redmi,1874.75,55.0,2.6670222696359516,Premium
"MOTOROLA G04 (Sunrise Orange, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.3,4.0,64.0,16.76,16.0,5.0,5000.0,0.0,9999.0,Motorola,2499.75,21.0,2.000200020002,Premium
"Infinix SMART 8 (Shiny Gold, 128 GB)","₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year on Handset and 6 Months on Accessories,4.3,8.0,128.0,16.76,52.8,8.0,5000.0,0.0,8999.0,Infinix,1124.875,60.8,4.44493832648072,Premium
"realme C65 5G (Feather Green, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,4.0,64.0,16.94,50.0,8.0,5000.0,0.0,10499.0,realme,2624.75,58.0,1.904943327935994,Ultra
"REDMI A2 (Sea Green, 64 GB)","₹9,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,2.0,64.0,16.56,8.0,5.0,5000.0,0.0,9999.0,Redmi,4999.5,13.0,1.000100010001,Premium
"hmd Vibe 5G (Purple, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year Replacement,4.2,4.0,128.0,16.94,50.0,8.0,5000.0,0.0,9999.0,hmd,2499.75,58.0,2.000200020002,Premium
"POCO C51 (Power Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,3.9,4.0,64.0,16.56,26.8,5.0,5000.0,0.0,8499.0,Poco,2124.75,31.8,2.3532180256500763,Premium
"Nokia C32 (Beach Pink, 128 GB)","₹10,999",4 GB RAM | 128 GB ROM16.55 cm (6.517 inch) Full HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatterySC9863A1 Processor1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,4.3,4.0,128.0,16.55,50.0,8.0,5000.0,0.0,10999.0,Nokia,2749.75,58.0,1.8183471224656786,Ultra
"Motorola g04s (Sunrise Orange, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT606 Processor1 Year on Handset and 6 Months on Accessories,4.3,4.0,64.0,16.76,50.0,5.0,5000.0,0.0,9999.0,Motorola,2499.75,55.0,2.000200020002,Premium
"realme C33 (Sandy Gold, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,4.0,64.0,16.51,43.2,5.0,5000.0,0.0,9999.0,realme,2499.75,48.2,2.000200020002,Premium
"Infinix HOT 30i (Glacier Blue, 128 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 5MP Front Camera5000 mAh BatteryG37 Processor1 Year on Handset and 6 Months on Accessories,4.3,8.0,128.0,16.76,61.6,5.0,5000.0,0.0,9499.0,Infinix,1187.375,66.6,4.210969575744815,Premium
"REDMI A1+ (Light Blue, 32 GB)","₹9,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio A22 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3,2.0,32.0,16.56,8.0,5.0,5000.0,0.0,9999.0,Redmi,4999.5,13.0,1.000100010001,Premium
"LAVA Bold N1 5G (Champagne Gold, 128 GB)","₹8,980",4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,4.0,4.0,128.0,17.02,13.0,8.0,5000.0,0.0,8980.0,LAVA,2245.0,21.0,2.2271714922048997,Premium
"Redmi 9 (Sky Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4,4.0,64.0,16.59,43.2,5.0,5000.0,0.0,9999.0,Redmi,2499.75,48.2,2.000200020002,Premium
"POCO C55 (Forest Green, 64 GB)","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,4.0,64.0,17.04,55.6,5.0,5000.0,0.0,9499.0,Poco,2374.75,60.6,2.1054847878724074,Premium
"REDMI 10 (Midnight Black, 64 GB)","₹9,490",4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.1,4.0,64.0,17.02,50.0,8.0,6000.0,0.0,9490.0,Redmi,2372.5,58.0,2.528977871443625,Premium
"POCO C55 (Power Black, 64 GB)","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,4.0,64.0,17.04,55.6,5.0,5000.0,0.0,9499.0,Poco,2374.75,60.6,2.1054847878724074,Premium
"POCO C51 - Locked with Airtel Prepaid (Power Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.2,4.0,64.0,16.56,26.8,5.0,5000.0,0.0,8499.0,Poco,2124.75,31.8,2.3532180256500763,Premium
"POCO C51 (Royal Blue, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.0,6.0,128.0,16.56,8.0,5.0,5000.0,0.0,8999.0,Poco,1499.8333333333333,13.0,3.33370374486054,Premium
"LAVA Z4 (Flame Red, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.55 cm (6.517 inch) HD+ Display13MP + 5MP + 2MP | 16MP Front Camera5000 mAh Li-Polymer BatteryMediaTek Helio G35 Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,4.2,4.0,64.0,16.55,42.2,16.0,5000.0,0.0,10499.0,LAVA,2624.75,58.2,1.904943327935994,Ultra
"POCO C51 (Power Black, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,6.0,128.0,16.56,8.0,5.0,5000.0,0.0,8999.0,Poco,1499.8333333333333,13.0,3.33370374486054,Premium
"POCO M6 5G (Polaris Green, 128 GB)","₹11,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,6.0,128.0,17.12,50.0,5.0,5000.0,0.0,11499.0,Poco,1916.5,55.0,2.6089225150013045,Ultra
"Samsung GALAXY M13 (Aqua Green, 64 GB)","₹9,499",4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,1.0,4.0,64.0,16.76,50.0,8.0,6000.0,0.0,9499.0,Samsung,2374.75,58.0,2.5265817454468893,Premium
"REDMI 12C (Mint Green, 64 GB)","₹7,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,4.0,64.0,17.04,50.0,5.0,5000.0,0.0,7499.0,Redmi,1874.75,55.0,2.6670222696359516,Premium
"realme Narzo N55 (Prime Blue, 128 GB)","₹9,292",6 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display64MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,5.0,6.0,128.0,17.07,64.0,8.0,5000.0,0.0,9292.0,realme,1548.6666666666667,72.0,3.228583727938011,Premium
"REDMI A3X (Olive Green, 128 GB)","₹7,150",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5.0,4.0,128.0,17.04,8.0,5.0,5000.0,0.0,7150.0,Redmi,1787.5,13.0,2.797202797202797,Premium
"POCO M6 5G (Galactic Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.0,4.0,64.0,17.12,50.0,5.0,5000.0,0.0,8999.0,Poco,2249.75,55.0,2.22246916324036,Premium
"LAVA Z4 (Aqua Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.55 cm (6.517 inch) HD+ Display13MP + 5MP + 2MP | 16MP Front Camera5000 mAh Li-Polymer BatteryMediaTek Helio G35 Processor1 Year Handset Warranty and 6 Months Warranty on Accessories,4.2,4.0,64.0,16.55,41.8,16.0,5000.0,0.0,9999.0,LAVA,2499.75,57.8,2.000200020002,Premium
"REDMI A3 (Lake Blue, 128 GB)","₹7,599",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.8,4.0,128.0,17.04,8.0,5.0,5000.0,0.0,7599.0,Redmi,1899.75,13.0,2.6319252533228057,Premium
"Samsung Galaxy A13 (Blue, 64 GB)","₹13,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories from Date of Purchase,4.1,4.0,64.0,16.76,46.4,8.0,5000.0,0.0,13499.0,Samsung,3374.75,54.4,1.4815912289799245,Ultra
"MOTOROLA Signature (PANTONE Martini Olive, 256 GB)","₹59,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 50MP + 50MP | 50MP Front Camera5200 mAh Battery8 Gen 5 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.3,12.0,256.0,17.27,50.0,50.0,5200.0,0.0,59999.0,Motorola,4999.916666666667,100.0,1.0400173336222271,Ultra
"MOTOROLA Signature (PANTONE Martini Olive, 1 TB)","₹69,999",16 GB RAM | 1 TB ROM17.27 cm (6.8 inch) Super HD Display50MP + 50MP + 50MP | 50MP Front Camera5200 mAh Battery8 Gen 5 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.3,16.0,307.2,17.27,50.0,50.0,5200.0,0.0,69999.0,Motorola,4374.9375,100.0,1.1885884084058345,Ultra
"Ai+ Nova 5G (Sparkle Red, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,4.3,6.0,128.0,17.13,50.0,5.0,5000.0,0.0,8499.0,Ai+,1416.5,55.0,3.5298270384751147,Premium
"Samsung Galaxy F06 5G (Lit Violet, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2,4.0,64.0,17.02,76.0,8.0,5000.0,0.0,8999.0,Samsung,2249.75,84.0,2.22246916324036,Premium
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 128 GB)","₹42,999",8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2,8.0,128.0,15.75,50.0,12.0,4000.0,0.0,42999.0,Samsung,5374.875,62.0,0.744203353566362,Ultra
"Samsung Galaxy M07 (Black, 64 GB)","₹7,775",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,3.9,4.0,64.0,17.02,39.0,8.0,5000.0,0.0,7775.0,Samsung,1943.75,47.0,2.572347266881029,Premium
"vivo Y19e (Titanium Silver, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) Display13MP + 0.08MP | 5MP Front Camera5500 mAh BatteryT7225 Processor1 Year Warranty on the Product and 6 Months Warranty on the Accessories,4.4,4.0,64.0,17.12,76.0,5.0,5500.0,0.0,8999.0,vivo,2249.75,81.0,2.444716079564396,Premium
"vivo Y19e (Majestic Green, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) Display13MP + 0.08MP | 5MP Front Camera5500 mAh BatteryT7225 Processor1 Year Warranty on the Product and 6 Months Warranty on the Accessories,4.3,4.0,64.0,17.12,76.0,5.0,5500.0,0.0,8999.0,vivo,2249.75,81.0,2.444716079564396,Premium
"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2,4.0,64.0,17.02,76.0,8.0,5000.0,0.0,8999.0,Samsung,2249.75,84.0,2.22246916324036,Premium
"Acer Super ZX 5G (Cosmic Green,, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display64MP Rear Camera5000 mAh Battery1 Year Manufacturer,4.1,6.0,128.0,17.02,64.0,8.0,5000.0,0.0,8999.0,Acer,1499.8333333333333,72.0,3.33370374486054,Premium
"Samsung Galaxy A07 LTE (Light Violet, 64 GB)","₹8,145",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,4.0,64.0,17.02,35.4,8.0,5000.0,0.0,8145.0,Samsung,2036.25,43.4,2.4554941682013505,Premium
"Samsung Galaxy A07 LTE (Black, 64 GB)","₹8,264",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2,4.0,64.0,17.02,31.8,8.0,5000.0,0.0,8264.0,Samsung,2066.0,39.8,2.420135527589545,Premium
"Samsung Galaxy A07 LTE (Green, 64 GB)","₹8,106",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,4.0,64.0,17.02,42.2,8.0,5000.0,0.0,8106.0,Samsung,2026.5,50.2,2.467308166790032,Premium
"LAVA Bold N1 5G (Champagne Gold, 64 GB)","₹8,799",4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,4.0,4.0,64.0,17.02,13.0,8.0,5000.0,0.0,8799.0,LAVA,2199.75,21.0,2.2729855665416525,Premium
"OPPO A5x (Midnight Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM16.94 cm (6.67 inch) Display32MP Rear Camera | 5MP Front Camera6000 mAh Battery6s 4G Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8,4.0,64.0,16.94,32.0,5.0,6000.0,0.0,8999.0,Oppo,2249.75,37.0,2.666962995888432,Premium
"OPPO A5x (Laser White, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM16.94 cm (6.67 inch) Display32MP Rear Camera | 5MP Front Camera6000 mAh Battery6s 4G Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,5.0,4.0,64.0,16.94,32.0,5.0,6000.0,0.0,8999.0,Oppo,2249.75,37.0,2.666962995888432,Premium
"REDMI 9 Power (Fiery Red, 64 GB)","₹8,297",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5.0,4.0,64.0,16.59,20.6,8.0,6000.0,0.0,8297.0,Redmi,2074.25,28.6,2.8926117873930335,Premium
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,5.0,8.0,256.0,15.75,50.0,12.0,4000.0,0.0,47999.0,Samsung,5999.875,62.0,0.6666805558449135,Ultra
"Ai+ Nova 5G (Pink, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,5.0,6.0,128.0,17.13,50.0,5.0,5000.0,0.0,8499.0,Ai+,1416.5,55.0,3.5298270384751147,Premium
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 128 GB)","₹42,999",8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,8.0,128.0,15.75,50.0,12.0,4000.0,0.0,42999.0,Samsung,5374.875,62.0,0.744203353566362,Ultra
"realme C71 (Sea Blue, 64 GB)","₹8,160",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,4.0,64.0,17.14,13.0,5.0,6300.0,0.0,8160.0,realme,2040.0,18.0,3.088235294117647,Premium
"Infinix Note 12 (Force Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 2MP Depth + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor1 Year on Handset and 6 Months on Accessories,4.3,4.0,64.0,17.02,39.0,16.0,5000.0,0.0,8499.0,Infinix,2124.75,55.0,2.3532180256500763,Premium
"realme C30s (Stripe Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc SC9863A/ Unisoc SC9863A1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,4.0,64.0,16.51,8.0,5.0,5000.0,0.0,8499.0,realme,2124.75,13.0,2.3532180256500763,Premium
"BlackZone AVIATOR (Gold, 128 GB)","₹8,999",12 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Display20MP Rear Camera5000 mAh Battery1 Year Manufacture warranty,5.0,12.0,128.0,16.0,20.0,8.0,5000.0,0.0,8999.0,BlackZone,749.9166666666666,28.0,6.66740748972108,Premium
"itel S23 (Mystery White, 128 GB)","₹8,399",4 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty 1 year for handset and 6 months for accessories.,5.0,4.0,128.0,16.76,50.0,8.0,5000.0,0.0,8399.0,itel,2099.75,58.0,2.381235861412073,Premium
"POCO C51 (Royal Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.1,4.0,64.0,16.56,26.8,5.0,5000.0,0.0,8499.0,Poco,2124.75,31.8,2.3532180256500763,Premium
"Redmi Note 8 (Space Black, 32 GB)","₹8,399",3 GB RAM | 32 GB ROM16.0 cm (6.3 inch) Full HD+ Display48MP + 8MP | 13MP Front Camera4000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5.0,3.0,32.0,16.0,19.8,13.0,4000.0,0.0,8399.0,Redmi,2799.6666666666665,32.8,1.4287415168472437,Premium
"Motorola E7 Power (Tahiti Blue, 64 GB)","₹8,055",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,5.0,4.0,64.0,16.54,35.8,5.0,5000.0,0.0,8055.0,Motorola,2013.75,40.8,2.4829298572315333,Premium
"Motorola E7 Plus (Misty Blue, 64 GB)","₹8,299",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 460 ProcessorStock Android Experience1 Year on Handset and 6 Months on Accessories,5.0,4.0,64.0,16.51,39.2,8.0,5000.0,0.0,8299.0,Motorola,2074.75,47.2,2.4099289070972407,Premium
"Redmi Note 7 (Onyx Black, 32 GB)","₹8,092",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,5.0,3.0,32.0,16.0,27.2,13.0,4000.0,0.0,8092.0,Redmi,2697.3333333333335,40.2,1.4829461196243203,Premium
